match_id,matchup_id,game_number,competitor,repetition,checkpoint_path,seat,points,pudding,opponent_competitor,opponent_repetition,opponent_points,opponent_pudding,opponent_competitors,opponent_repetitions,opponent_points_all,opponent_puddings,outcome
match_005225,matchup_0053,25,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,44,4,variable_encoder_2_4,2,52,0,variable_encoder_2_4|variable_2_4,2|2,52|49,0|4,loss
match_005225,matchup_0053,25,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,49,4,variable_encoder_2_4,2,52,0,variable_encoder_2_4|fixed_3p,2|3,52|44,0|4,loss
match_005226,matchup_0053,26,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,31,3,variable_encoder_2_4,2,45,3,variable_encoder_2_4|variable_2_4,2|2,45|43,3|4,loss
match_005226,matchup_0053,26,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,45,3,fixed_3p,3,31,3,fixed_3p|variable_2_4,3|2,31|43,3|4,win
match_005226,matchup_0053,26,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,43,4,fixed_3p,3,31,3,fixed_3p|variable_encoder_2_4,3|2,31|45,3|3,loss
match_005227,matchup_0053,27,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,41,4,fixed_3p,3,58,0,fixed_3p|variable_encoder_2_4,3|2,58|56,0|2,loss
match_005227,matchup_0053,27,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,58,0,variable_2_4,2,41,4,variable_2_4|variable_encoder_2_4,2|2,41|56,4|2,win
match_005227,matchup_0053,27,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,56,2,variable_2_4,2,41,4,variable_2_4|fixed_3p,2|3,41|58,4|0,loss
match_005228,matchup_0053,28,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,41,5,variable_encoder_2_4,2,40,0,variable_encoder_2_4|fixed_3p,2|3,40|42,0|3,loss
match_005228,matchup_0053,28,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,40,0,variable_2_4,2,41,5,variable_2_4|fixed_3p,2|3,41|42,5|3,loss
match_005228,matchup_0053,28,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,42,3,variable_2_4,2,41,5,variable_2_4|variable_encoder_2_4,2|2,41|40,5|0,win
match_005229,matchup_0053,29,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,52,2,variable_encoder_2_4,2,42,2,variable_encoder_2_4|fixed_3p,2|3,42|45,2|3,win
match_005229,matchup_0053,29,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,42,2,variable_2_4,2,52,2,variable_2_4|fixed_3p,2|3,52|45,2|3,loss
match_005229,matchup_0053,29,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,45,3,variable_2_4,2,52,2,variable_2_4|variable_encoder_2_4,2|2,52|42,2|2,loss
match_005230,matchup_0053,30,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,49,3,fixed_3p,3,50,2,fixed_3p|variable_encoder_2_4,3|2,50|47,2|0,loss
match_005230,matchup_0053,30,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,50,2,variable_2_4,2,49,3,variable_2_4|variable_encoder_2_4,2|2,49|47,3|0,win
match_005230,matchup_0053,30,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,47,0,variable_2_4,2,49,3,variable_2_4|fixed_3p,2|3,49|50,3|2,loss
match_005231,matchup_0053,31,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,48,6,fixed_3p,3,45,3,fixed_3p|variable_encoder_2_4,3|2,45|49,3|0,loss
match_005231,matchup_0053,31,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,45,3,variable_2_4,2,48,6,variable_2_4|variable_encoder_2_4,2|2,48|49,6|0,loss
match_005231,matchup_0053,31,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,49,0,variable_2_4,2,48,6,variable_2_4|fixed_3p,2|3,48|45,6|3,win
match_005232,matchup_0053,32,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,36,0,variable_2_4,2,46,5,variable_2_4|fixed_3p,2|3,46|49,5|3,loss
match_005232,matchup_0053,32,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,46,5,variable_encoder_2_4,2,36,0,variable_encoder_2_4|fixed_3p,2|3,36|49,0|3,loss
match_005232,matchup_0053,32,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,49,3,variable_encoder_2_4,2,36,0,variable_encoder_2_4|variable_2_4,2|2,36|46,0|5,win
match_005233,matchup_0053,33,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,42,2,variable_encoder_2_4,2,52,0,variable_encoder_2_4|variable_2_4,2|2,52|48,0|4,loss
match_005233,matchup_0053,33,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,52,0,fixed_3p,3,42,2,fixed_3p|variable_2_4,3|2,42|48,2|4,win
match_005233,matchup_0053,33,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,48,4,fixed_3p,3,42,2,fixed_3p|variable_encoder_2_4,3|2,42|52,2|0,loss
match_005234,matchup_0053,34,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,42,3,variable_encoder_2_4,2,41,0,variable_encoder_2_4|fixed_3p,2|3,41|35,0|4,win
match_005234,matchup_0053,34,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,41,0,variable_2_4,2,42,3,variable_2_4|fixed_3p,2|3,42|35,3|4,loss
match_005234,matchup_0053,34,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,35,4,variable_2_4,2,42,3,variable_2_4|variable_encoder_2_4,2|2,42|41,3|0,loss
match_005235,matchup_0053,35,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,49,1,variable_2_4,2,43,4,variable_2_4|fixed_3p,2|3,43|40,4|2,win
match_005235,matchup_0053,35,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,43,4,variable_encoder_2_4,2,49,1,variable_encoder_2_4|fixed_3p,2|3,49|40,1|2,loss
match_005235,matchup_0053,35,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,40,2,variable_encoder_2_4,2,49,1,variable_encoder_2_4|variable_2_4,2|2,49|43,1|4,loss
match_005236,matchup_0053,36,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,48,0,variable_2_4,2,47,5,variable_2_4|fixed_3p,2|3,47|45,5|3,win
match_005236,matchup_0053,36,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,47,5,variable_encoder_2_4,2,48,0,variable_encoder_2_4|fixed_3p,2|3,48|45,0|3,loss
match_005236,matchup_0053,36,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,45,3,variable_encoder_2_4,2,48,0,variable_encoder_2_4|variable_2_4,2|2,48|47,0|5,loss
match_005237,matchup_0053,37,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,44,3,fixed_3p,3,45,2,fixed_3p|variable_encoder_2_4,3|2,45|49,2|0,loss
match_005237,matchup_0053,37,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,45,2,variable_2_4,2,44,3,variable_2_4|variable_encoder_2_4,2|2,44|49,3|0,loss
match_005237,matchup_0053,37,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,49,0,variable_2_4,2,44,3,variable_2_4|fixed_3p,2|3,44|45,3|2,win
match_005238,matchup_0053,38,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,45,4,variable_2_4,2,36,5,variable_2_4|variable_encoder_2_4,2|2,36|62,5|0,loss
match_005238,matchup_0053,38,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,36,5,fixed_3p,3,45,4,fixed_3p|variable_encoder_2_4,3|2,45|62,4|0,loss
match_005238,matchup_0053,38,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,62,0,fixed_3p,3,45,4,fixed_3p|variable_2_4,3|2,45|36,4|5,win
match_005239,matchup_0053,39,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,39,2,variable_2_4,2,47,2,variable_2_4|variable_encoder_2_4,2|2,47|61,2|3,loss
match_005239,matchup_0053,39,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,47,2,fixed_3p,3,39,2,fixed_3p|variable_encoder_2_4,3|2,39|61,2|3,loss
match_005239,matchup_0053,39,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,61,3,fixed_3p,3,39,2,fixed_3p|variable_2_4,3|2,39|47,2|2,win
match_005240,matchup_0053,40,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,45,3,variable_encoder_2_4,2,44,0,variable_encoder_2_4|fixed_3p,2|3,44|48,0|3,loss
match_005240,matchup_0053,40,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,44,0,variable_2_4,2,45,3,variable_2_4|fixed_3p,2|3,45|48,3|3,loss
match_005240,matchup_0053,40,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,48,3,variable_2_4,2,45,3,variable_2_4|variable_encoder_2_4,2|2,45|44,3|0,win
match_005241,matchup_0053,41,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,57,5,variable_encoder_2_4,2,49,0,variable_encoder_2_4|fixed_3p,2|3,49|36,0|4,win
match_005241,matchup_0053,41,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,49,0,variable_2_4,2,57,5,variable_2_4|fixed_3p,2|3,57|36,5|4,loss
match_005241,matchup_0053,41,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,36,4,variable_2_4,2,57,5,variable_2_4|variable_encoder_2_4,2|2,57|49,5|0,loss
match_005242,matchup_0053,42,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,37,3,variable_2_4,2,51,4,variable_2_4|variable_encoder_2_4,2|2,51|50,4|1,loss
match_005242,matchup_0053,42,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,51,4,fixed_3p,3,37,3,fixed_3p|variable_encoder_2_4,3|2,37|50,3|1,win
match_005242,matchup_0053,42,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,50,1,fixed_3p,3,37,3,fixed_3p|variable_2_4,3|2,37|51,3|4,loss
match_005243,matchup_0053,43,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,41,0,variable_2_4,2,57,4,variable_2_4|fixed_3p,2|3,57|45,4|3,loss
match_005243,matchup_0053,43,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,57,4,variable_encoder_2_4,2,41,0,variable_encoder_2_4|fixed_3p,2|3,41|45,0|3,win
match_005243,matchup_0053,43,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,45,3,variable_encoder_2_4,2,41,0,variable_encoder_2_4|variable_2_4,2|2,41|57,0|4,loss
match_005244,matchup_0053,44,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,41,5,fixed_3p,3,45,3,fixed_3p|variable_encoder_2_4,3|2,45|40,3|0,loss
match_005244,matchup_0053,44,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,45,3,variable_2_4,2,41,5,variable_2_4|variable_encoder_2_4,2|2,41|40,5|0,win
match_005244,matchup_0053,44,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,40,0,variable_2_4,2,41,5,variable_2_4|fixed_3p,2|3,41|45,5|3,loss
match_005245,matchup_0053,45,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,41,1,variable_encoder_2_4,2,56,2,variable_encoder_2_4|variable_2_4,2|2,56|46,2|5,loss
match_005245,matchup_0053,45,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,56,2,fixed_3p,3,41,1,fixed_3p|variable_2_4,3|2,41|46,1|5,win
match_005245,matchup_0053,45,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,46,5,fixed_3p,3,41,1,fixed_3p|variable_encoder_2_4,3|2,41|56,1|2,loss
match_005246,matchup_0053,46,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,40,0,fixed_3p,3,54,3,fixed_3p|variable_2_4,3|2,54|55,3|3,loss
match_005246,matchup_0053,46,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,54,3,variable_encoder_2_4,2,40,0,variable_encoder_2_4|variable_2_4,2|2,40|55,0|3,loss
match_005246,matchup_0053,46,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,55,3,variable_encoder_2_4,2,40,0,variable_encoder_2_4|fixed_3p,2|3,40|54,0|3,win
match_005247,matchup_0053,47,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,42,4,variable_encoder_2_4,2,43,0,variable_encoder_2_4|variable_2_4,2|2,43|45,0|6,loss
match_005247,matchup_0053,47,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,43,0,fixed_3p,3,42,4,fixed_3p|variable_2_4,3|2,42|45,4|6,loss
match_005247,matchup_0053,47,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,45,6,fixed_3p,3,42,4,fixed_3p|variable_encoder_2_4,3|2,42|43,4|0,win
match_005248,matchup_0053,48,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,46,2,variable_2_4,2,53,3,variable_2_4|fixed_3p,2|3,53|48,3|2,loss
match_005248,matchup_0053,48,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,53,3,variable_encoder_2_4,2,46,2,variable_encoder_2_4|fixed_3p,2|3,46|48,2|2,win
match_005248,matchup_0053,48,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,48,2,variable_encoder_2_4,2,46,2,variable_encoder_2_4|variable_2_4,2|2,46|53,2|3,loss
match_005249,matchup_0053,49,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,40,4,variable_2_4,2,41,4,variable_2_4|variable_encoder_2_4,2|2,41|37,4|0,loss
match_005249,matchup_0053,49,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,41,4,fixed_3p,3,40,4,fixed_3p|variable_encoder_2_4,3|2,40|37,4|0,win
match_005249,matchup_0053,49,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,37,0,fixed_3p,3,40,4,fixed_3p|variable_2_4,3|2,40|41,4|4,loss
match_005250,matchup_0053,50,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,48,0,variable_2_4,2,41,5,variable_2_4|variable_encoder_2_4,2|2,41|41,5|2,win
match_005250,matchup_0053,50,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,41,5,fixed_3p,3,48,0,fixed_3p|variable_encoder_2_4,3|2,48|41,0|2,loss
match_005250,matchup_0053,50,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,41,2,fixed_3p,3,48,0,fixed_3p|variable_2_4,3|2,48|41,0|5,loss
match_005251,matchup_0053,51,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,0,58,0,fixed_3p,3,55,3,fixed_3p|variable_2_4,3|2,55|57,3|3,win
match_005251,matchup_0053,51,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,55,3,variable_encoder_2_4,2,58,0,variable_encoder_2_4|variable_2_4,2|2,58|57,0|3,loss
match_005251,matchup_0053,51,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,57,3,variable_encoder_2_4,2,58,0,variable_encoder_2_4|fixed_3p,2|3,58|55,0|3,loss
match_005252,matchup_0053,52,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,52,5,fixed_3p,3,40,3,fixed_3p|variable_encoder_2_4,3|2,40|53,3|0,loss
match_005252,matchup_0053,52,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,40,3,variable_2_4,2,52,5,variable_2_4|variable_encoder_2_4,2|2,52|53,5|0,loss
match_005252,matchup_0053,52,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,53,0,variable_2_4,2,52,5,variable_2_4|fixed_3p,2|3,52|40,5|3,win
match_005253,matchup_0053,53,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,39,7,variable_encoder_2_4,2,46,1,variable_encoder_2_4|fixed_3p,2|3,46|61,1|0,loss
match_005253,matchup_0053,53,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,46,1,variable_2_4,2,39,7,variable_2_4|fixed_3p,2|3,39|61,7|0,loss
match_005253,matchup_0053,53,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,61,0,variable_2_4,2,39,7,variable_2_4|variable_encoder_2_4,2|2,39|46,7|1,win
match_005254,matchup_0053,54,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,52,4,fixed_3p,3,50,4,fixed_3p|variable_encoder_2_4,3|2,50|50,4|0,win
match_005254,matchup_0053,54,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,50,4,variable_2_4,2,52,4,variable_2_4|variable_encoder_2_4,2|2,52|50,4|0,loss
match_005254,matchup_0053,54,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,50,0,variable_2_4,2,52,4,variable_2_4|fixed_3p,2|3,52|50,4|4,loss
match_005255,matchup_0053,55,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,52,3,fixed_3p,3,48,1,fixed_3p|variable_encoder_2_4,3|2,48|48,1|2,win
match_005255,matchup_0053,55,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,1,48,1,variable_2_4,2,52,3,variable_2_4|variable_encoder_2_4,2|2,52|48,3|2,loss
match_005255,matchup_0053,55,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,48,2,variable_2_4,2,52,3,variable_2_4|fixed_3p,2|3,52|48,3|1,loss
match_005256,matchup_0053,56,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,52,4,variable_encoder_2_4,2,58,0,variable_encoder_2_4|fixed_3p,2|3,58|47,0|3,loss
match_005256,matchup_0053,56,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,58,0,variable_2_4,2,52,4,variable_2_4|fixed_3p,2|3,52|47,4|3,win
match_005256,matchup_0053,56,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,47,3,variable_2_4,2,52,4,variable_2_4|variable_encoder_2_4,2|2,52|58,4|0,loss
match_005257,matchup_0053,57,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,42,4,variable_encoder_2_4,2,39,0,variable_encoder_2_4|fixed_3p,2|3,39|48,0|3,loss
match_005257,matchup_0053,57,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,39,0,variable_2_4,2,42,4,variable_2_4|fixed_3p,2|3,42|48,4|3,loss
match_005257,matchup_0053,57,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,48,3,variable_2_4,2,42,4,variable_2_4|variable_encoder_2_4,2|2,42|39,4|0,win
match_005258,matchup_0053,58,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,46,3,variable_encoder_2_4,2,41,0,variable_encoder_2_4|fixed_3p,2|3,41|47,0|4,loss
match_005258,matchup_0053,58,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,41,0,variable_2_4,2,46,3,variable_2_4|fixed_3p,2|3,46|47,3|4,loss
match_005258,matchup_0053,58,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,2,47,4,variable_2_4,2,46,3,variable_2_4|variable_encoder_2_4,2|2,46|41,3|0,win
match_005259,matchup_0053,59,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,54,3,variable_encoder_2_4,2,46,3,variable_encoder_2_4|variable_2_4,2|2,46|51,3|2,win
match_005259,matchup_0053,59,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,1,46,3,fixed_3p,3,54,3,fixed_3p|variable_2_4,3|2,54|51,3|2,loss
match_005259,matchup_0053,59,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,2,51,2,fixed_3p,3,54,3,fixed_3p|variable_encoder_2_4,3|2,54|46,3|3,loss
match_005260,matchup_0053,60,fixed_3p,3,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_3/model.pt,0,43,4,variable_2_4,2,49,4,variable_2_4|variable_encoder_2_4,2|2,49|51,4|0,loss
match_005260,matchup_0053,60,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,1,49,4,fixed_3p,3,43,4,fixed_3p|variable_encoder_2_4,3|2,43|51,4|0,loss
match_005260,matchup_0053,60,variable_encoder_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_2/model.pt,2,51,0,fixed_3p,3,43,4,fixed_3p|variable_2_4,3|2,43|49,4|4,win
match_005261,matchup_0053,61,variable_2_4,2,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_2/model.pt,0,43,4,fixed_3p,3,35,2,fixed_3p|variable_encoder_2_4,3|2,35|37,2|2,win
